source_dataset,source_file,source_id,source_row_number,text,raw_label,normalized_raw_label,macro_label
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13438,13439,بتحس السفاره الاميركيه بدها تعزي وما بدها طالعها بنشاف غصب عنها URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13439,13440,J ai publié NUM photos sur Facebook dans l album شاطئ سيدي سالم ببنزرت URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13440,13441,فرحانه الفنان ديالنا سعد لمجرد عمللي ففويت الفنان القدير بشير عبدو USER USER URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13441,13442,USER USER USER USER USER USER شو تقولك مسيطر الجمال بالشام والجزيره العربيه وكل الشعرا تغنوا فيه,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13442,13443,صوتو يا احبااب بغينا كلشي يصووت بدون توقف #كلنا_ابتسام USER #ibtissamtiskat URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13444,13445,حي من يقدم ولا يحسب حساب الظروف انت راس المال يبو فهد #الملك_سلمان USER URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13448,13449,USER USER حبيبتشي اولا اسما نابلسيه مو جبلاويه تانيا ما ناقشتك باسما تالتا كل محلات الكنافه بتعمل النوعين تؤبشيني,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13450,13451,اشتباكات في خانيوبس بعد ما طخوا جنديين اسبوع رمان وبترجع حرب ومش رايحه غير ع الشعب في غزه حسبي الله,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13451,13452,USER لازم نحترم احد ونتذكر اننا بنلعب مع واحد من كبار الغربيه بعد الاتحاد و الوحده,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13454,13455,USER منيب راه زاد عليها الحال و باش تصلي سيمانا بلامتقطع خاصك الدعم من الامم المتحده باش تصاحب خاصك NUM درهم صافي USER,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13455,13456,J aime une vidéo USER de USER femme نساء URL NUM سنه تدير شركه عالميه وحرفيه,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13456,13457,USER اعظم ماقيل في الهياط الترللي عموما بافاري مخلص علي ذمه احد المهايطيه اصبح بافاري خبره يرغب بالعمل في شركه تنظيف http t c,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13457,13458,العيد جي فله شمعه منوره كما هو ملاحظ ومن هذا المنبر نطالب باكشن تاني للعيد الاضحي ياريت تبدوا تخطيط من توا كما نطالب ايضا بتغيير المدينه الصانعه لمحتوي الاكشن هذا خوفا من اي حساسيات جهويه وقبليه ممكن تصير تفسد علينا اللحظه,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13458,13459,USER عنا امان ياخال الخواريف كتير ومعلوفه منيح وما بتقول الا ماع وحاضر,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13462,13463,USER USER لك سوسوو حراام عليكي ارحميناا لك تسلميلي انتي ومزاجك انشالله الف صحه ام السوس كلي عني وعنك هاا,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13463,13464,كم انت كراكوز يا #توفيق_بنبريك #nessma #ness_nessma,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13465,13466,الشبيحه يتغنون بانتصارهم في #الخالديه ام الكتائب التي اعلنت انها قادمه لمؤازره #حمص شو صار فيها,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13466,13467,بالثمانينات تحجج العالم كله انو ما كان في اعلام و ما عرفوا ايش صاير بحلب لخلصت يا ترا بكره ايش حجتنا قدام اولادنا,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13469,13470,USER ابناء الجنوب اوفياء ويلي بيوقف معن مره بيوقفوا معه الف مره يلي بيدافع عنن مره بيدافعوا عنه بارواحن الف مره شو ما ك,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13470,13471,USER #نؤمن_بسوريه بكتب اسمك يا بلادي ع الشمس ال ما بتغيب,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13471,13472,USER ياعيال رقمت وحده فاتشه في العقاريه وتحلف لي انها سعوديه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13472,13473,USER ناكلش فيه انت نقصي من خفه الدم راهو يضربوك بعين,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13473,13474,من عجائب غزه انو النكد بيجيك لحد باب الدار من عجائب مصر انو رغم انو البلد خربانه بتشوفش النكد URL URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13475,13476,لا الحلو بدو يكون كر ليش هالتمييز العنصري بحق الكراره في كراره بيطلعو اوائل تعا شوف كليتنا URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13479,13480,USER قالولي يا چيمي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13487,13488,ان تصل متاخرا خير من ان لا URL لو بعد NUM يوم بس انبسطت فيكن كتير Thank you at مدرسه حي النزهه الرسميه المختلطه URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13490,13491,اليانا غبريال شارل سيدي طوني قريطم وسائر اعضاء منتدي المقعدين بزحله بيشرفني انو تكون قضيتكن قضيتي لنضغط لتطبيق القانون NUM وخصوصا تجهيز المنشات العامه والخاصه بتسهيلات لمرور ذوي الاحتياجات الخاصه #نبض_الشباب #نبض_زحله URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13491,13492,ال ex ديالك كي زعمه متحبش تذكر اسمك URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13492,13493,فاش تيبدا الشاف موحا يهضر تايضرني فراسي #masterchefmaroc,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13494,13495,USER وك انا بحبك,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13498,13499,هاد الكاريكاتور كانه يتحدث عن مدينه وزان مشاريع خاويه وفلوس منهوبه والمده غير محدوده URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13500,13501,نعشقهاٱ اللي عرفت تربيني في وقت قل فيه المتربيات حفظك الله جنتي URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13502,13503,USER ولي مضيعين ناقله نفط طولها NUM متر وما معكن URL انتوو بدكن تحاربو ايران,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13503,13504,صابر رباعي يهون الليل URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13505,13506,مفيش حاجه اسمها نهاٱيات سعيده URL لانو لو سعيده كٱن ما انتهت,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13506,13507,USER الناس فارغين شغل صح خاصه المقهورين والدليل راهم يتفرجوا فيك #كنزه_في_صباح_الشروق,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13508,13509,USER كل يوم انفجار واشتباكات اخر شي بيقولوا لبنان احلا بلد,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13512,13513,USER هه ااه انتو في وراكم مباراه ﻷنه اخوي كحشناه عالغرفه الثانيه,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13515,13516,USER كان بيرحلوكم انا ناخذ لقب خوالي,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13517,13518,USER URL احلي ليليا بن شيخه في اداء اوبرالي رائع,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13520,13521,USER من بدري ونا نراجي انتظر فيكم,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13521,13522,USER وشهد شاهد من اهلها نشوف بنت كاتبه تويته فيها جو كلكم مش عارف شنو وادم مش عارف كنه URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13522,13523,USER USER ابركها من ساعه ماحنا ناقصين فضايح وفشيله وقطعه وجه فريق يعجز عن الرائد والوحده وهجر ونجران والفيصلي تبينه يلعب باسيا,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13524,13525,مرصد مراصد العالم مرصد اربعين عبدالله ربي يحميك يارب الله لا يحرمنا هل الصوت الحمد لله الغارات في URL URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13525,13526,USER USER اني ريتها والله نسحابه العاب ناريه ولا شي زي هكي,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13527,13528,USER النصر اليوم داج هاج ومدربهم سباك وغبي لاخطه لامنهجيه لاتكتيك لاهجمات طقها والحقها,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13530,13531,USER هيدي اول حلقه حدا بيسال عن لي نط يمكن لانا اجنبيه,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13531,13532,USER USER اي رعب جايين برجلينهم لمحيط الرعب افضل خطه للهلال ضدهم NUM NUM NUM والاخير حارس,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13532,13533,لشكر يركب موجه السخريه من جوج فرنك URL الياس العمري غير متحكم فيديو URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13534,13535,الراجل يقري القران بالموزيكا جمله وما كلمو URL موزيكا جميله #الهاكم_التكاثر URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13537,13538,بدي لايك اتسالوش ليش يعني هيك مزاج,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13541,13542,USER هه سكري الشبابيك خليها تدعيلك من قلبها,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13542,13543,#الانتخابات هذي زاده كيف الي URL الشورابي ماعندوش URL triste,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13543,13544,USER اها و ماله D,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13544,13545,J aime une vidéo USER de USER هذه هي سرعه الانترنت NUM G في المغرب من شركه ميديتل,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13545,13546,مساا الخيرر من ستوديوو بيكااسوو,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13546,13547,Police Maroc NUM الزي الجديد للشرطه المغربيه URL via USER,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13547,13548,USER الليل اسود موحش دونك حبيبي وسماه تكفنت عباه واختفت قمري وارض كحلي وش بقي يسري وراك,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13548,13549,USER تخيل لو زيدان جاب الثلاثيه نسيت مايقدرش تشرشيف,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13549,13550,يا ولاد الككلب ههاي XD URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13552,13553,التقدم مش بقله الادب ع فكره,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13553,13554,URL الشتاء كي تلبس معطفه URL الشتاء كي URL الشتاء باش نخرج الدخان من URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13555,13556,USER حلوه هذه هه,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13556,13557,USER يا رب يجي بسرعه,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13557,13558,فخاطر الناس الي صايمين بالجميل URL URL URL غي سير فطر احسن لك,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13559,13560,USER الشايب هذا يعالج من الجلطات و امراض اللوف و غيرها #السعوديه URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13560,13561,USER بعد الاستماع الي الكلام الموثق للرئيس السنيوره يتضح كم كان الوزير علي حسن خليل محقا حين قال قبل ايام ما بيعرفوا عن شو,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13561,13562,USER ما لها دخل امال ماهر لكن هي الاقرب لعائله ورده الله يرحمها عموما انا رايي بالجزائر كان في ناس احق من لي اختاروهم,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13563,13564,USER والله كان نلقي حتي طول بس الاسف مافيش فقلت مش راح نحرم نفسي نتعلم بروحي لي حين تفرج,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13564,13565,USER وعليكي خص نص وع اهلك يارب,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13565,13566,حاسس صفحتي كانها مهجوره صلوا عالنبي يا جماعه,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13567,13568,طالع الفلف بالسياره احط فيروز رجعت الشتويه ولا بلاها,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13569,13570,شاله تايجر شنطه تايجر اشيك بنوته كل يوم جديد,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13571,13572,NUM NUM يارب يصير كل اللي ببالكم,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13572,13573,USER هيدا نعي بالنفس بيسبب لعي بالنفس,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13573,13574,سامي الفهري اولاد مفيده انتهي URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13575,13576,USER في دعاء جميل ممكن تقولوا قبل ماتنام ده كفيل انه يدخلك الجنه اللهم انت ربي لا اله الا انت خلقتني وانا عبدك وانا علي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13576,13577,اعجبني وانتو شو رايكم URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13578,13579,معطي اعلامي اليوم ملي فقت و الي حد هذه الساعه ما خرجتش من الدارو ما قلقتش و مشني شتهي نخرج زعمه لاباس يتساءل مواطن حر,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13579,13580,USER ابو جمال هجر من حطين يوم #النكبه مبارح اخذ ابن حفيده جمال هناك عشان ما ينسي حقه URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13581,13582,USER لا مين الحلاني كلكن عم تقولولي عنو وين فاتح,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13582,13583,العشر الاواخر من ها العام تقريبا سامحت الناس الكل URL التونسي الي عايش في فنلندا وانتخب النهضه في URL #الطحان_لا_تباركلو,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13584,13585,الا فهمتي شي حاجه دير جييم URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13586,13587,USER شن الفرق بين مقابله سفاره و مقابله TLS ببالي الانجليزيه كلها تي ال اس,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13587,13588,USER اوك سو كل شي بس لاتزرف صور وتقول ذا انا,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13589,13590,اقوي طرح chkobah تنجم تتفرج فيه هه الضحك بالدموع هه URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13590,13591,USER USER وحني امتي غادي نفرحو بيك,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13591,13592,اللي يخدم عليك في مخو خدم عليه مخك و اللي ما يخدمش عليك مخو زاده خدم عليه مخك الاحتياط واجب شكون يعرف عالبلا منقول,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13592,13593,USER USER لعاد وش اقول اناا,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13596,13597,هه ايش قصه الناس مع الانتحار اليومين هدول URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13597,13598,لما تسمع السو ويك عم يغني USER URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13600,13601,هه الانتخابات الجاي ضلكم متزكرين هاد الكلام انو معتبرتكم مراهقين وما بتعبرو شي عن ميول الشعب الفلسطيني URL URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13601,13602,يابخت اللي عنده حد يقلب عليه الدنيا لما يغيب عنه #حاجات_بتجيبلنا_المرض,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13603,13604,USER بنت #الجزائر و نص و NUM USER #امل_بوشوشه #AmelBouchoucha #Algérie #Algérienne #Algeria URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_13604,13605,دجج طلعت #القذيفه يالطيف يالطيف #يالطيف يالطيف يالطيف دجج وقعت القذيفه و #الله_يحمي_الاحرار,Syria,Syria,Levantine
